,sr,irstp,miu_period,Utility 2055,Utility 2105,Utility 2155,Utility 2205,Utility 2305,Total Aggregated Utility
40,0.15118486393752953,0.0062,18,3020.001251156644,2514.223427953942,1454.146719197858,747.7992098497076,192.11099240597736,2251.6493741642435
41,0.2294636136786214,0.0062,11,3002.063453806068,2528.5175221195,1478.0085574548007,758.9605207617117,194.1933728993086,2255.957534400194
42,0.2057891298481134,0.0062,13,3009.151084847447,2527.103775196876,1472.6473536015849,756.7362061604168,193.80472587128008,2256.644372905057
43,0.23607730682795156,0.0062,12,3001.2385508490324,2529.2761566392905,1478.0933013605936,759.0002843955482,194.20158091345445,2255.777282145659
44,0.17132704360210446,0.0062,17,3017.005718090071,2520.5386923912765,1461.8356873214145,751.142723970959,192.7443934232632,2254.450497863321
45,0.1643704128877675,0.0062,25,3019.0110984715748,2518.1042781082115,1457.6792684890397,748.1608939349313,191.69023033494156,2252.907088920705
46,0.2119556959686925,0.0062,14,3008.304522357751,2528.0180178396263,1472.9811860444665,756.7595132171448,193.80726800995967,2256.630175852732
47,0.18245177168701573,0.0062,14,3014.2026559361407,2523.142948895378,1466.509838717833,754.1654867904286,193.3537465611135,2255.776494907905
48,0.2294489274546009,0.0062,12,3002.953967450439,2529.0002607871165,1477.2610965221336,758.6555740285824,194.1409110930501,2256.120629517429
49,0.21083811767747695,0.0062,13,3008.047727656477,2527.731601282608,1473.6165211116106,757.1314069587877,193.87442860957282,2256.6604501225124
50,0.2562177194966209,0.0062,8,2989.1733583934197,2527.280771694197,1483.0145434126125,760.9574297551593,194.5465003590025,2252.7481297282447
51,0.24129746092044374,0.0062,6,2982.716260559665,2529.752525065124,1483.018527377516,760.8847114295952,194.5387630203404,2251.7475444668107
52,0.2451913517876864,0.0062,12,2998.763143727744,2529.4256541208256,1479.0630194214475,759.4054784423153,194.27282056331958,2255.155281929965
53,0.1566834166992137,0.0062,24,3020.0025392045923,2515.7615554186195,1455.005378395428,747.2109600763598,191.60148782111375,2251.9512724443675
54,0.14625469294767934,0.0062,21,3021.006993419068,2512.2420608713824,1451.3540861521774,746.1411856352237,191.61572772933815,2250.5173747666026
55,0.161677875483764,0.0062,21,3019.06716579474,2517.5657895127442,1457.5979834990023,748.6269527549988,192.0437274050272,2252.9727594250285
56,0.23129630005958754,0.0062,10,3000.376560979013,2527.7991836140172,1479.0083675774015,759.3520004815754,194.2619786689677,2255.60612553467
57,0.22083340530060155,0.0062,12,3005.076200366688,2528.425104913917,1476.0102755641492,758.1407319999793,194.050224245802,2256.424494135756
58,0.13164670949718255,0.0062,30,3023.0011158536327,2505.530989096197,1442.627229037162,741.7914616872628,190.2749345127189,2246.6158673090085
59,0.22164678002977745,0.0062,5,2975.5077569462487,2530.152788617947,1481.0369667907073,760.040701099452,194.39304453235385,2250.727636331769
60,0.1585833783340364,0.0062,29,3020.0005151507976,2516.048635786771,1455.0025715317458,746.7539005582234,191.1633363605041,2251.84347848652
61,0.1991676943796659,0.0062,14,3011.040425688113,2526.3059445951803,1470.5610889857514,755.7872396135925,193.6379263423,2256.5430450680287
62,0.14077539970782962,0.0062,27,3022.025917293512,2509.6751283310005,1447.6632547422405,744.014622760575,190.84859184668946,2248.892829675157
63,0.17733347803134966,0.0062,14,3015.076043038772,2521.9527980605844,1465.0282375858105,753.5657784102292,193.2478213035809,2255.3776584563698
64,0.181109682486967,0.0062,16,3015.145132755255,2522.9595468499388,1465.2057716902802,752.7833453396807,193.08734774856262,2255.4446178036064
65,0.2606091543852311,0.0062,7,2983.8389295902284,2528.2143737408232,1484.0183827169892,761.344538892881,194.61681203914435,2251.392260430416
66,0.14211887279858726,0.0062,30,3022.0010691902053,2510.034009642515,1447.9215759207168,743.8897374742181,190.62485193946412,2248.964952431175
67,0.1787629479051528,0.0062,18,3016.004305248113,2522.377909819187,1463.8541349961615,751.6818519159469,192.77342471498463,2255.0352437094984
68,0.2744934850004978,0.0062,5,2960.4372390895787,2530.179852171248,1486.0115963426124,762.1341575913186,194.761859911032,2246.482513641748
69,0.2260611161511109,0.0062,6,2986.6936804643738,2529.079166798037,1481.0926362520486,760.0879853217764,194.39827235820272,2252.5390660440366
70,0.24790058098222045,0.0062,7,2987.576395075339,2528.487415476009,1483.0222803564013,760.9200025564868,194.5421928239193,2252.5863762323984
71,0.18781792473715664,0.0062,23,3015.0230303448952,2524.0235105997435,1465.0653154056297,751.2963898150701,192.3599368451786,2255.102995377989
72,0.244534906608633,0.0062,8,2992.533497422565,2527.406598263081,1482.0040116204632,760.5298599421608,194.47134094037082,2253.7600660361272
73,0.22223608818242474,0.0062,18,3007.0745831518675,2529.0011046279506,1473.1826250734998,755.4023115114998,193.3840443314525,2255.9695805128813
74,0.25175441812478383,0.0062,6,2979.767494794627,2529.787304410609,1484.0207493777993,761.3056953110761,194.61289625656684,2250.9270894721
75,0.1937108560126252,0.0062,14,3012.124593621029,2525.3919572934287,1469.4202180799205,755.3449251746159,193.56199908063286,2256.394651818225
76,0.16883795125896536,0.0062,21,3018.0252517903077,2519.663754530791,1460.0880876209235,749.6154156294748,192.21313506416237,2253.83386806928
77,0.203677568508487,0.0062,17,3011.067746154471,2527.065004989384,1470.218899739216,754.4984181361995,193.31575048430926,2256.249344657273
78,0.2397705242649573,0.0062,10,2998.144750308176,2528.087498351167,1480.0258841066925,759.7742830859801,194.33630618142632,2255.123064975803
