,fdamage,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,Distance to treshold 2055,Population under treshold 2055,Distance to treshold 2105,Population under treshold 2105,Distance to treshold 2155,Population under treshold 2155,Distance to treshold 2205,Population under treshold 2205,Distance to treshold 2305,Population under treshold 2305,Total Aggregated Utility
11,1,794,0,10288.943130892101,1,1,0,2,1,0.16864291927088204,336.4130577544048,53.204640926427395,729.3515110075118,63.344051993681276,1145.161332300514,70.60464595059139,1145.161332300514,71.1582842880831,923.0288117910679,9352.042416564222
12,1,953,1,9773.689440126465,2,0,0,2,0,0.9357763577684468,392.11377720333263,52.886758206316976,1387.9000465208019,62.91308325958894,2191.7511946134764,70.09844819971579,2191.7511946134764,80.77905553167511,2191.7511946134764,11465.57643912924
13,1,745,0,5388.228310326289,1,2,0,2,1,0.1498140592547672,336.4130577544048,2.9026378454572432,441.1024014749958,62.94076332366113,501.6643832149487,68.3274090649803,501.6643832149487,5.047991005763558,441.1024014749958,8316.265443393435
14,1,495,0,4820.116489516663,0,1,1,1,0,0.03643414477628282,322.2881872211466,6.0473108236403945,806.8959842396225,64.58936279587218,2283.221015307108,72.22469091697303,3356.338888052043,83.80043587353242,4325.190940062255,13833.8480417218
15,1,857,2,6917.626269109333,2,1,1,1,0,0.6869366486628632,392.11377720333263,52.92816476495146,1876.0716868837226,61.77604259727059,4016.1896584307938,68.08397890887804,4742.567093408308,77.73081571967147,4811.809478355002,6403.384284835233
16,2,990,0,4925.671906228141,5,1,0,1,0,0.0,0.0,53.64724620395918,2878.9747765180964,61.37794955612004,3911.6735014969886,67.85836734292485,4237.432250911169,78.22151463778384,4237.432250911169,9214.22702212518
17,2,152,0,9764.691950733184,1,1,1,1,0,0.0,0.0,53.299207050860936,1267.0526340908361,61.720028613117755,3428.5638880719907,68.1991678672565,3588.638981579932,78.58112529037231,3588.638981579932,7101.711832359326
18,2,149,2,8577.410533527436,1,1,0,1,0,0.0,0.0,53.136902406315095,1716.8722823928454,61.189934624191366,3588.638981579932,67.66248942757375,3740.2063663617973,77.88778274056739,3740.2063663617973,6519.34481220682
19,2,919,1,4415.053129935563,2,1,1,1,0,0.05842249842012737,392.11377720333263,2.047839533743473,488.1716403629208,62.37212037136411,3353.5590827052038,69.10274661293155,3862.734694352202,79.78855172007998,3833.0050211077373,10032.062230129326
20,2,455,0,10429.961641522314,0,1,1,1,0,0.0,0.0,0.0,0.0,64.41378890564953,914.9333056926503,72.5557272576416,2611.290883591959,54.771208001106466,3469.700586853586,11288.372008723392
21,2,718,1,9893.275454516932,4,1,1,1,0,0.9155772566811418,448.41656952512875,1.0408500941457945,2009.847171736596,49.436316592651664,4121.832246643048,68.50238807960054,4699.077271575437,78.86096920077489,5375.957301692232,4210.6904687394
22,1,739,2,12406.288756069349,1,2,0,1,1,0.014933621008521802,336.4130577544048,53.08530677132912,441.1024014749958,63.02792745907507,1489.1851546002822,70.09820967706884,1935.1862266672958,80.58378322489754,2569.9659289258475,12551.04585165697
23,1,323,2,6446.945683542475,4,1,0,1,1,0.15642169136967277,896.8331390502575,2.2515108052481843,2126.9674833382687,18.24098614415454,3530.808872453228,69.03034893261523,3887.9801546622853,29.453322934250224,4121.832246643048,7128.654268042907
24,1,476,1,5798.537293538878,0,1,0,1,1,0.02155490195898291,322.2881872211466,2.652726128699078,372.6198936204345,64.17919388070054,2142.531220497853,40.99150308478622,3310.4301092497813,84.48563440936884,2133.2235534446068,8912.99930534444
25,1,149,2,9025.792458740245,4,1,1,1,0,0.10366202258344104,896.8331390502575,0.6338602892635481,1775.9950797558326,9.784634271655992,2126.9674833382687,69.37385821723662,2803.847513455064,79.92689250289452,2803.847513455064,7778.874085301893
26,1,663,2,8498.46942776198,1,1,0,1,1,0.06374360510439092,336.4130577544048,53.3374902261543,1267.0526340908361,62.66294777830735,2588.4727375950242,69.48271179763408,2838.929828168075,79.98204908864717,2967.727250169453,10158.767017925125
27,1,210,2,10461.79576569718,4,1,0,1,1,0.12882871184262767,896.8331390502575,0.9713844914493315,2009.847171736596,62.206932642796865,2803.847513455064,18.520208028686756,3530.808872453228,20.225497101068104,3530.808872453228,7479.877849392969
28,0,922,1,4531.544791317628,4,1,1,1,0,1.0640076870047241,448.41656952512875,1.3957757947157339,676.8800301167952,2.1961071653242494,676.8800301167952,0.021167317686240583,1353.7600602335904,0.15287899230427948,1662.89605509462,9768.38420122516
29,0,719,1,5212.178623242575,0,1,0,1,0,0.0,0.0,0.0,0.0,64.37007457071995,708.6339296482347,72.66653951057083,2138.2536191752833,84.03246268443259,3719.919294609764,13507.397057371694
30,1,766,1,9224.046149442629,0,1,1,1,0,0.0,0.0,0.9677223356351858,372.6198936204345,64.77857750801485,1621.9515758533562,72.57466739489497,2339.2681182821393,54.778680757392834,3469.700586853586,7989.9079420938415
31,1,307,0,7591.772010991274,2,1,0,1,1,0.4927370341644177,392.11377720333263,52.760330494890006,1296.1421384987152,62.529778131867495,2350.113896524737,69.49766168450401,3487.8933331121916,80.15482406586719,3353.5590827052038,10564.159141968641
32,1,733,1,9388.73901338091,0,0,1,1,0,0.0,0.0,0.34547382977488367,372.6198936204345,64.38953270164929,914.9333056926503,72.80146734096742,1525.1792446095053,73.9161459995111,2133.2235534446068,6973.848203317539
33,2,307,1,5132.342752280946,0,1,0,1,1,0.0,0.0,0.0,0.0,64.86937686077174,1199.2385200652923,72.56206254355519,2339.2681182821393,0.0,0.0,9066.063045706771
34,1,857,2,7220.518881173002,4,1,1,1,1,0.19018954932662857,896.8331390502575,52.607719992247766,2126.9674833382687,61.87362625065833,3887.9801546622853,68.70201962606069,4430.968241504078,78.96265875238221,4699.077271575437,5472.375919788403
35,1,103,1,6951.177970371859,0,1,0,1,1,0.018197128473161794,322.2881872211466,2.4065489565040794,372.6198936204345,64.18967068295532,2142.531220497853,72.47709105397925,2914.1520211653615,84.50430607352537,2133.2235534446068,7365.472535971652
36,1,719,2,4180.691543628553,0,0,0,1,0,0.015401211220715028,322.2881872211466,1.0775690244232092,372.6198936204345,64.81091720465042,1533.77907894918,72.6576135434571,2035.3173473789363,84.39262441215746,3052.8288508455366,6903.652624694018
37,1,575,0,10815.569714460167,0,1,0,1,0,0.021255835003438084,322.2881872211466,3.2488615691446725,372.6198936204345,64.14045542633764,2142.531220497853,72.33233819136427,3330.3342863696384,83.9488379084556,3944.606878708656,13090.414552912485
38,1,719,1,5497.700628085231,0,1,0,1,0,0.10702897119541332,322.2881872211466,53.588038892014616,1282.415941718475,63.80551020717315,3527.484401369682,71.66195287285713,4122.811006649495,53.936993387437845,5230.563567581673,12950.747224774917
39,1,978,1,8736.251070322736,2,1,0,1,0,0.5275805847887671,392.11377720333263,9.330050657609165,1784.313778861636,62.38439471781779,3353.5590827052038,69.18817193995409,3862.734694352202,79.44841951498506,4016.1896584307938,11794.043499283805
40,2,389,1,6317.796832284445,2,1,1,1,0,0.06449978569177772,392.11377720333263,11.248197391562098,622.5058907699087,62.03459910744099,3862.734694352202,68.547028464319,4460.9965686192645,79.07304788353646,4460.9965686192645,8046.17619196451
41,1,317,1,4419.48687328603,2,1,0,1,0,0.43913907014095765,392.11377720333263,17.501542505389732,622.5058907699087,62.639615330462405,2029.5266509623143,69.65264043375493,2865.387442342283,80.19693435906252,3353.5590827052038,11961.686863742225
42,1,857,2,8048.360623079531,2,1,1,1,1,0.6755922960203007,392.11377720333263,52.945707424915504,1876.0716868837226,61.87952620227668,3862.734694352202,68.2978455514095,4578.569075165396,78.34688243766357,4742.567093408308,7320.8481417078365
43,2,920,0,6528.343072368694,1,1,0,1,1,0.0,0.0,53.30228753132863,1267.0526340908361,61.843756930265975,3315.3016312010295,68.43386044326164,3570.132172910755,79.5111875549394,3315.3016312010295,7149.080382472404
44,1,786,2,10849.864904998794,3,1,0,1,0,0.09196128320103192,936.6944332625601,1.2929114947739093,1895.3104670826424,3.9477050512293688,3504.484132329905,69.13039086710475,3504.484132329905,79.65693566961406,3504.484132329905,8064.563074021528
45,1,919,1,4106.821399270645,0,0,1,1,0,0.0,0.0,0.06183857026811579,372.6198936204345,7.578747210980371,747.7894368246091,72.87741392625367,1131.0063311024692,84.68731425800365,1498.257317547625,7009.976585752974
46,0,767,0,5178.7738004366465,0,1,1,1,0,0.0,0.0,0.0,0.0,4.506320768092274,575.252627617949,57.42231630772958,2138.2536191752833,84.2771278412124,3095.348172889708,12599.9493322132
47,1,75,2,7062.458508367519,2,1,1,1,1,0.5965292023232702,392.11377720333263,53.01978853488672,1784.313778861636,49.759433046506885,3833.0050211077373,68.86189103578836,4100.184850776034,79.20602589924164,4369.238660597178,9865.834777302687
48,1,886,1,6121.467030618253,3,1,1,1,1,0.09926412196405288,936.6944332625601,1.3601201904611777,1895.3104670826424,4.843097209599435,3504.484132329905,69.12118865499048,3504.484132329905,6.657018058671471,3504.484132329905,7588.443730599993
49,1,719,1,5625.042347241275,0,1,1,1,1,0.10155215183671318,322.2881872211466,53.59807144649008,1282.415941718475,51.51705897018394,3501.549269380066,71.89827693833105,4122.811006649495,83.83154517025909,3944.606878708656,11745.847677116079
50,1,101,1,5275.54517268981,2,1,0,1,0,0.41810481125215526,392.11377720333263,6.869292076242613,622.5058907699087,62.69215321287368,1876.0716868837226,69.74148691578253,2350.113896524737,80.32619000372623,2350.113896524737,11739.460521192506
51,1,719,1,4558.775603687094,4,1,1,1,1,0.12685116716630862,896.8331390502575,0.9411414997868071,2009.847171736596,62.20939283491786,2126.9674833382687,18.52116402355508,3530.808872453228,20.23049473679952,3419.785761007346,7496.962901284203
52,1,149,2,8708.689802226034,0,1,1,1,0,0.060366450226644774,322.2881872211466,53.63893785187599,806.8959842396225,64.49993517358676,2734.670098547791,72.04989935245148,3759.476465406042,73.00130647772473,4605.072947702308,14090.970778013874
53,1,575,1,6285.4401158792125,0,1,0,1,0,0.0,0.0,0.0,0.0,3.107655221707005,334.5405588838877,72.88220078387265,1131.0063311024692,84.6916744316149,1183.6025304532388,7023.9239512728
54,1,719,1,6081.365226363817,2,1,1,1,1,0.5059338421126731,392.11377720333263,1.979853534901825,1784.313778861636,62.48444952944755,2512.338440175899,69.4172186893545,3487.8933331121916,80.06209261413116,3487.8933331121916,10540.06489080352
55,2,304,1,5861.841732293084,0,1,1,1,1,0.0,0.0,53.652758971975715,806.8959842396225,63.477843751788,4448.507845057858,70.41100640305812,4442.259438754294,54.10480276850561,5072.602237752435,10114.351910168554
56,1,149,0,9684.703895522154,0,1,1,1,1,0.013700929850695487,322.2881872211466,2.135596009198288,372.6198936204345,51.771434541131185,2142.531220497853,72.49165612413829,2914.1520211653615,73.86068821725766,2133.2235534446068,6844.852678473513
57,1,719,1,4449.726033527352,1,1,0,1,1,0.008602151283441772,336.4130577544048,53.03799524978454,923.0288117910679,62.86398360473805,1935.1862266672958,55.131117161970785,2816.1598653875876,29.840321108183385,2797.653056718411,10104.876115964498
58,1,857,2,5205.6388185404885,1,1,1,1,1,0.15420718878857054,336.4130577544048,53.23702953483438,1360.387732598904,62.253818257176356,2967.727250169453,68.68178620150452,3473.053593735527,78.81385199296929,3570.132172910755,8751.030075882752
59,2,294,0,7257.921829036289,0,1,1,1,1,0.0,0.0,0.0,0.0,64.82695934284553,1533.77907894918,72.47522795279818,2914.1520211653615,0.0,0.0,10043.704854506348
60,2,304,1,4109.293557928624,3,1,0,1,1,0.9497056678014526,468.34721663128005,0.9305208043336848,1480.4925875438719,61.93397998265846,3504.484132329905,18.43344657432433,4699.045156867783,8.058308303191264,3504.484132329905,6843.573102906281
61,2,561,0,8686.912010619562,4,1,1,1,1,0.9077134006202481,448.41656952512875,0.5220426550433817,1775.9950797558326,18.232034716438786,3530.808872453228,68.98423293966061,3887.9801546622853,20.214216519861928,3530.808872453228,6448.866800700429
62,1,719,1,5006.914978707221,1,1,1,1,1,0.008633521841954428,336.4130577544048,53.03504205481494,923.0288117910679,62.85634694947831,1935.1862266672958,55.120338091522434,2816.1598653875876,29.840163501069217,2797.653056718411,10092.379401066846
63,1,101,1,5858.793881577856,0,1,0,1,0,0.03994023913735534,322.2881872211466,7.351120152886451,806.8959842396225,64.58090520787692,2450.364884175149,72.20748791353924,3356.338888052043,83.76407714789717,4325.190940062255,14316.255011326732
64,1,947,2,7284.627055037957,2,1,1,1,0,0.5759019377775856,392.11377720333263,53.03328064876073,1784.313778861636,49.780013693274675,3833.0050211077373,68.86063667711673,4100.184850776034,78.91326258890133,4460.9965686192645,9754.860192544224
65,2,427,1,7229.934774464938,0,1,0,1,1,0.0,0.0,0.0,0.0,64.8202329060206,1533.77907894918,40.99189346979015,3310.4301092497813,0.008694052598537061,314.65478709438605,10031.046204939415
66,1,719,1,4850.100141314075,4,1,0,1,1,0.12690809531660507,896.8331390502575,0.9385166925550961,2009.847171736596,62.21604901683981,2126.9674833382687,18.524148231553866,3530.808872453228,20.230584059993276,3419.785761007346,7515.4981984926635
67,1,156,1,12645.489303098882,2,1,0,1,0,0.3862627828650884,392.11377720333263,3.483262044797019,488.1716403629208,62.76601243813898,1784.313778861636,69.86222157458762,1876.0716868837226,52.30418402972465,2196.658932446145,11136.452887112773
68,1,103,1,10223.181292698267,2,1,0,1,0,0.3931694604996909,392.11377720333263,3.944896573586048,488.1716403629208,62.75056209650731,1784.313778861636,55.11551149256827,2350.113896524737,70.30640002693359,2350.113896524737,11099.179293905696
69,1,575,2,7863.283145194388,2,1,0,1,0,0.5027587445710344,392.11377720333263,2.381442530054174,1784.313778861636,62.461779418932096,2865.387442342283,66.97879653203171,3833.0050211077373,79.69708974576169,3862.734694352202,12228.976196023512
70,1,149,2,9035.94853336759,2,1,1,1,0,0.44735858875875345,392.11377720333263,52.79087056798678,622.5058907699087,62.12367163496796,2350.113896524737,69.60809937866821,3353.5590827052038,80.14232656031989,3353.5590827052038,11875.480064667681
71,1,75,2,6690.834320442801,2,1,1,1,0,0.6064237505231194,392.11377720333263,53.00512746445605,1784.313778861636,62.101784683749486,3862.734694352202,68.64988578031927,4460.9965686192645,78.59542510962359,4608.23284300132,8496.96152387701
72,1,476,1,7300.5470161518015,0,1,0,1,0,0.025832751895554007,322.2881872211466,3.8055664276559122,668.5281581986635,64.63074759796197,2238.4328570404373,72.30280721157735,3356.338888052043,83.90538052568205,3944.606878708656,13605.37746087109
73,1,149,2,7326.706633658611,0,1,1,1,1,0.05557831318759077,322.2881872211466,19.002450271588344,806.8959842396225,64.56434451435283,2450.364884175149,72.24054397541609,3356.338888052043,54.75174925848407,3469.700586853586,11188.827721721133
74,1,999,1,10472.43887021274,4,1,1,1,0,0.09389611810640663,896.8331390502575,0.5149533344135608,1775.9950797558326,3.339155701582937,2126.9674833382687,69.4331509333825,2126.9674833382687,80.00817627144787,2126.9674833382687,7915.930732419386
75,2,712,1,12325.24907581615,0,0,0,1,1,0.0,0.0,10.359576373741456,806.8959842396225,63.85426146704146,4307.818050248602,68.50490638908346,4683.099702622148,54.06083209675799,5209.5919661204325,11564.144260402103
76,1,126,1,7757.597021127381,2,1,0,1,0,0.45359930162531814,392.11377720333263,52.787779852883745,943.0931363323311,62.11179232052528,2350.113896524737,69.58707835604923,3353.5590827052038,80.09859207879154,3487.8933331121916,12205.379265768132
77,0,91,0,10827.75250686783,3,1,0,1,1,1.113509834963306,468.34721663128005,0.46930716100974523,1480.4925875438719,0.6960159711670073,1480.4925875438719,0.8442376005235377,1480.4925875438719,0.9116226702647383,1480.4925875438719,10011.787555826886
78,1,499,0,5561.880745962138,3,1,0,1,0,0.0949828514453459,936.6944332625601,1.3344077767598654,1895.3104670826424,5.199020121733565,3504.484132329905,69.11455756646819,3504.484132329905,79.6358446500191,3504.484132329905,8005.795806266848
79,2,429,2,5071.157173120711,0,1,0,1,1,0.0,0.0,0.0,0.0,51.78750636253658,2142.531220497853,72.26158973026973,3356.338888052043,5.392481855175399,314.65478709438605,10333.383909249535
80,1,149,2,7537.562883399535,0,1,0,1,1,0.05559297803270813,322.2881872211466,18.18694453179023,806.8959842396225,64.5707914827907,2450.364884175149,72.25159443607076,3356.338888052043,54.75178168161753,3469.700586853586,11201.100323189285
81,2,106,2,5265.985271478921,2,1,0,1,0,0.0520971540834827,392.11377720333263,0.5097181748815462,488.1716403629208,62.68536627112036,1876.0716868837226,69.65070856690326,2596.333632521139,70.26181442627693,2350.113896524737,10592.476376562656
82,1,149,2,6629.871626282713,3,1,1,1,0,0.11547453890727133,936.6944332625601,0.4358425043091785,3373.7354385061203,61.97207856045718,3504.484132329905,18.450189390127292,4493.448389422613,20.132451794985855,4699.045156867783,7523.291335938744
83,2,101,1,5344.994505645158,3,1,1,1,0,0.9642820453443957,468.34721663128005,0.5888973195057845,3373.7354385061203,49.18899674539505,5703.150754393357,68.06135235441869,7245.388851550002,78.39481505897358,7245.388851550002,2163.5399651760613
84,1,738,2,6311.852621679841,4,1,1,1,1,0.1810170384384684,896.8331390502575,12.273275589326936,2126.9674833382687,61.924398798630975,3887.9801546622853,68.79755154499723,4121.832246643048,79.13297305554181,4430.968241504078,6379.945899044681
85,1,719,1,6239.736101451193,0,1,0,1,1,0.10152998298919147,322.2881872211466,53.601205106565544,1282.415941718475,51.52283208579018,3501.549269380066,71.91173332552168,3850.788241339675,83.83146482091374,3944.606878708656,11784.261237659442
86,1,996,1,9429.834786258594,2,1,1,1,1,0.4258605552781305,392.11377720333263,6.970056590097611,622.5058907699087,62.69569989397556,1876.0716868837226,67.40599328101013,2350.113896524737,80.53124734280456,1876.0716868837226,10619.548664759526
87,1,151,1,5209.727292602347,4,1,1,1,0,0.11344356612190443,896.8331390502575,0.768247845247908,2009.847171736596,62.25584249929527,2126.9674833382687,54.69761855430516,3110.6497661463163,20.225180049011158,3530.808872453228,8240.826409310943
88,1,719,2,5897.107361658492,0,1,0,1,1,0.048327000741438475,322.2881872211466,7.991361622352379,806.8959842396225,64.59644396401684,2266.051775268491,72.2988505995377,3356.338888052043,31.235594356197968,3332.7108584855887,10808.714487327527
89,1,281,1,7585.762928932798,2,1,0,1,0,0.46131909889456924,392.11377720333263,52.78147172063971,943.0931363323311,62.09112580086567,2350.113896524737,69.55051767634073,3353.5590827052038,29.652926658912452,3808.480578674614,12120.071544178438
90,1,732,0,10170.583402187418,0,1,1,1,0,0.0,0.0,1.4980828366281316,372.6198936204345,51.79260181111569,2142.531220497853,72.48833534877822,2914.1520211653615,84.18259494024343,3490.6721883148266,10624.92953917259
91,2,428,2,6485.538206429894,5,1,0,1,1,0.0,0.0,53.79236267444343,2208.514786076904,61.80281114346394,3782.7619401295824,68.34386711449193,3911.6735014969886,79.41792024910194,3911.6735014969886,9339.061676969532
92,1,719,1,5205.155487751272,4,1,0,1,0,0.12982641975325016,896.8331390502575,1.0334304187039824,2009.847171736596,62.18326188409783,2876.7976741655534,18.50412201139337,3530.808872453228,79.64287812742951,3647.929184054901,8407.548203536944
93,1,857,2,7051.098110966086,5,1,1,1,1,0.025016442437142183,330.1048035303076,53.88415199497272,1937.497941656969,62.72837649394723,3649.8602463880147,69.06869823792825,3782.7619401295824,79.1445005819824,3911.6735014969886,11621.312176918345
94,1,258,0,7520.7756736157235,0,1,1,1,1,0.056979706886614134,322.2881872211466,29.85889228868903,806.8959842396225,64.55930486495265,2450.364884175149,72.23117606890021,3356.338888052043,54.7447574363295,3469.700586853586,11724.71652328294
95,1,498,1,5787.547028947871,2,1,0,1,1,0.4779211009112234,392.11377720333263,52.772568628881004,1027.0883286775713,62.0810491974119,2350.113896524737,69.56892298492453,3353.5590827052038,80.25154583135411,3338.5708134360975,10683.369635520003
96,1,937,2,6251.091824688023,2,1,0,1,0,0.43079024700378366,392.11377720333263,10.637562063460447,622.5058907699087,62.66083135361839,2029.5266509623143,69.68880961181878,2497.3501709067928,80.25011635148488,3338.5708134360975,12035.149699388368
97,0,719,1,6142.92701940388,0,1,1,1,0,0.0,0.0,0.0,0.0,64.3667275639278,708.6339296482347,72.66127418288895,2138.2536191752833,84.03268425230156,3719.919294609764,13502.50501606588
98,2,608,1,8339.888744008696,0,1,0,1,1,0.0,0.0,53.119698688875935,3712.9154737866793,61.45852802029098,4972.967818762281,68.63008286613591,4920.970882675474,81.08462001903047,5141.309693213983,6718.6836289992
99,1,463,2,10293.342542629684,4,1,1,1,0,0.17990392675802847,896.8331390502575,15.4434937051131,2126.9674833382687,61.910147177712574,3887.9801546622853,68.74684599840347,4121.832246643048,78.90334768821477,5375.957301692232,5558.6984856151685
100,1,737,0,7632.57618698851,0,1,0,1,0,0.02084347334790848,322.2881872211466,3.205088139674861,372.6198936204345,64.14184113760443,2142.531220497853,72.33496582746545,3330.3342863696384,83.95269465730628,3944.606878708656,13096.55678844602
101,2,101,1,12572.823727502979,5,1,0,1,1,0.0,0.0,53.73775503661983,2631.769437298126,61.6565855944159,3911.6735014969886,68.18296349938302,4075.409941329269,79.1811073252247,3911.6735014969886,9141.445769641849
102,1,294,1,12080.544187389221,2,1,1,1,0,0.4903029360800042,392.11377720333263,52.75535242732387,1296.1421384987152,62.4941144719674,2512.338440175899,54.76614940285957,3833.0050211077373,79.81018434704875,3833.0050211077373,12440.024301209784
103,1,294,1,11917.227471442156,4,1,1,1,1,0.11770319014949737,896.8331390502575,0.7957210039012856,2009.847171736596,62.25116808105987,2126.9674833382687,25.590280935339983,3037.699605435827,79.94166930515782,2803.847513455064,7655.1951315802735
104,1,767,0,8051.956216823442,0,1,0,1,1,0.06136991489195587,322.2881872211466,53.64571152809396,806.8959842396225,64.54992945184024,2450.364884175149,72.21278866128013,3356.338888052043,84.21573905892015,3490.6721883148266,11687.913803202506
105,1,719,2,5296.059797213094,2,1,1,1,0,0.43681879258586,392.11377720333263,14.855689800508047,622.5058907699087,62.64105010864317,2029.5266509623143,69.65521767992082,2596.333632521139,80.21219851678399,3353.5590827052038,11584.126732542747
106,1,923,1,12330.204426469973,2,1,0,1,1,0.42656349535313254,392.11377720333263,7.062382187880508,622.5058907699087,62.70094099321078,1876.0716868837226,67.41468321984789,2350.113896524737,80.5279238519221,1876.0716868837226,10627.773092608804
107,1,118,2,11710.730486844705,4,1,0,1,1,0.14347318001564902,896.8331390502575,1.2534839390081693,2126.9674833382687,18.262165185501964,3530.808872453228,69.12927264316814,3647.929184054901,79.65997978744589,3647.929184054901,7173.978532087386
108,1,940,1,4283.798143790173,0,1,1,1,1,0.005811407123339718,322.2881872211466,1.7269563013162368,372.6198936204345,51.79060914491724,2142.531220497853,72.53305397566058,2611.290883591959,73.89562748638983,2133.2235534446068,6865.098214672441
109,2,101,1,8351.838973132899,2,1,1,1,0,0.07826460556684878,392.11377720333263,52.99399246647138,1784.313778861636,61.24017359889609,4608.23284300132,67.56300590861456,4811.809478355002,77.80304924615159,4811.809478355002,5600.461138646261
110,1,857,2,6016.8703049880705,4,1,1,1,0,0.19388771542257688,896.8331390502575,52.59743846289516,2126.9674833382687,42.790177479509516,4121.832246643048,68.59308387730762,4699.077271575437,78.64178351114843,5448.907462402722,4158.337248543439
111,1,566,1,6721.284789751401,0,1,0,1,1,0.017079864200932326,322.2881872211466,2.3314979103302096,372.6198936204345,64.19312774508582,2142.531220497853,72.48317350086134,2914.1520211653615,84.51039386942507,2133.2235534446068,6840.1202512165455
112,1,542,0,6965.755593184047,0,1,0,1,1,0.0031775101547608653,322.2881872211466,1.6015177137722065,372.6198936204345,64.74162622509527,1862.6636445874174,72.55586891500232,2339.2681182821393,54.9598250187933,2133.2235534446068,6875.732694832709
113,1,189,2,7347.73565714115,0,1,1,1,1,0.023972786123658052,322.2881872211466,2.872197440124313,372.6198936204345,64.16547953055178,2142.531220497853,40.97818599143826,3310.4301092497813,84.47145533192293,2133.2235534446068,8894.565110553243
114,2,108,0,5474.581892373826,5,1,0,1,1,0.0,0.0,54.039850008474296,1375.6381545460576,62.71660351592898,3649.8602463880147,69.43159785233334,3760.5531845137834,80.967217051661,3422.711544510714,10158.169920554737
115,1,719,1,5828.530584622085,2,1,0,1,1,0.5057643909048761,392.11377720333263,1.9270731072571243,1784.313778861636,62.49247103139811,2512.338440175899,69.4315319112549,3487.8933331121916,80.06253868021379,3487.8933331121916,10557.978479333397
116,2,719,2,11211.346871619911,2,1,0,1,0,0.08386675145670686,392.11377720333263,52.927673429155185,1876.0716868837226,60.993672869566595,4742.567093408308,67.27408356114864,4811.809478355002,77.42512567209972,4965.264442433595,5035.654642961084
117,2,305,2,5714.143943516524,1,1,1,1,0,0.0,0.0,52.46893212487956,3028.2892319094058,60.2513715127285,3946.8037217408264,66.84148912740554,3975.90624823797,77.00099697760699,3975.90624823797,5611.7379080978035
118,1,369,2,6799.497806236441,2,1,0,1,0,0.4991361968779835,392.11377720333263,2.0471215165927736,1784.313778861636,62.4726905384578,2596.333632521139,54.734674961766714,3833.0050211077373,79.73060367076924,3862.734694352202,12296.4505752804
119,1,987,1,8902.375478409105,0,1,0,1,1,0.07983989545444825,322.2881872211466,53.62552834914731,982.9951175780106,64.48041447440299,3069.2106574316786,72.08120863414896,3599.632125271215,84.05497619471093,3518.0307044545225,11866.682867351934
120,1,566,1,12656.454971192281,2,1,0,1,0,0.3915567537807392,392.11377720333263,3.8291846657345134,488.1716403629208,62.754197706217475,1784.313778861636,55.12014089190411,2350.113896524737,70.31341440728718,2350.113896524737,11108.005286247042
121,2,85,2,5084.209619922249,0,1,1,1,1,0.0,0.0,0.0,0.0,64.83746788460594,1199.2385200652923,72.49722143332693,2914.1520211653615,0.0,0.0,10060.491148135148
122,1,309,2,10972.05456871635,0,1,1,1,1,0.14242056403451198,322.2881872211466,53.90922972023371,1655.0358353389097,64.20406926434687,3527.484401369682,71.53572341323287,4238.556208365433,54.15141334024802,5072.602237752435,12815.337678474702
123,2,156,1,8284.70603612425,2,1,1,1,1,0.06796512738008054,392.11377720333263,52.774991924187326,943.0931363323311,62.008424572372704,3862.734694352202,68.67060649801239,4460.9965686192645,69.82602907889476,3833.0050211077373,8498.222128329777
124,2,84,1,13542.982574331794,5,1,0,1,0,0.0,0.0,53.7890642177274,2541.4138979047216,61.71138990345606,3911.6735014969886,68.14726228920772,4075.409941329269,78.57110034389845,4075.409941329269,9585.561305980604
125,2,369,1,9129.103221056355,5,1,0,1,0,0.0,0.0,53.8957838946686,1731.41765640107,62.04369753214877,3782.7619401295824,68.49145159622668,3911.6735014969886,78.98972397987444,3911.6735014969886,9569.53007534544
126,2,294,1,12008.295170435784,2,1,0,1,0,0.10136127803358863,392.11377720333263,52.69064757198669,3353.5590827052038,60.337454252972954,4811.809478355002,66.65105631557967,5057.022350455681,76.68565897115481,5057.022350455681,4067.8409157543224
127,1,101,1,7352.225524547497,3,1,1,1,1,0.1002867904495417,936.6944332625601,1.3746946038255203,1895.3104670826424,5.335706926218119,3504.484132329905,69.1159459661671,3504.484132329905,7.7136281524923245,3504.484132329905,7797.515148667941
128,1,282,0,6143.378872072683,4,1,0,1,1,0.11315479610920787,896.8331390502575,0.7271753764345166,1775.9950797558326,62.27761004603254,2126.9674833382687,69.36042884079612,2803.847513455064,79.98183936194334,2126.9674833382687,7745.186039451899
129,1,281,1,12452.142177022153,0,1,1,1,1,0.06526125539724315,322.2881872211466,53.63844562693648,806.8959842396225,64.52902125386565,2450.364884175149,72.17447884231261,3356.338888052043,84.18387216267277,3490.6721883148266,11624.655905085501
130,2,803,1,5786.4068429877525,1,1,0,1,1,0.0,0.0,53.03409851925899,2128.863527450852,61.006425295036934,3611.408944360419,67.56221564204081,3740.2063663617973,78.11426585479593,3740.2063663617973,6211.934253560891
131,1,559,1,12634.527274445874,2,1,1,1,0,0.4169517593686134,392.11377720333263,6.683945820393368,622.5058907699087,62.69052489064194,1876.0716868837226,69.73878751070491,2350.113896524737,80.33295111234206,2350.113896524737,10951.17942162339
